date,open,high,low,close,volume,dividends,stock splits,symbol,ts_code,daily_return
2024-01-08,367.32000732421875,378.6300048828125,365.0,378.45001220703125,1816200,0.0,0.0,MDB,MDB,
2024-01-09,371.57000732421875,380.05999755859375,371.55999755859375,378.7300109863281,846200,0.0,0.0,MDB,MDB,0.0007398567056822181
2024-01-10,380.0,394.45001220703125,376.19000244140625,393.1499938964844,1463300,0.0,0.0,MDB,MDB,0.03807457157303751
2024-01-11,395.9100036621094,399.3500061035156,383.20001220703125,392.6000061035156,1208000,0.0,0.0,MDB,MDB,-0.0013989261134608189
2024-01-12,393.6000061035156,397.8500061035156,388.8699951171875,391.5899963378906,785800,0.0,0.0,MDB,MDB,-0.00257261780418494
2024-01-16,388.260009765625,405.6600036621094,382.7049865722656,405.44000244140625,1513200,0.0,0.0,MDB,MDB,0.03536864126519945
2024-01-17,401.7900085449219,404.010009765625,387.2749938964844,400.3800048828125,1050600,0.0,0.0,MDB,MDB,-0.012480262253661056
2024-01-18,404.25,408.3999938964844,384.54998779296875,392.17999267578125,1246900,0.0,0.0,MDB,MDB,-0.020480573722534756
2024-01-19,395.4100036621094,401.6600036621094,391.5,401.04998779296875,832600,0.0,0.0,MDB,MDB,0.022617153559183256
2024-01-22,406.7799987792969,426.510009765625,406.7799987792969,413.4200134277344,1910200,0.0,0.0,MDB,MDB,0.03084409926762377
2024-01-23,418.6099853515625,418.9200134277344,407.0299987792969,411.05999755859375,762700,0.0,0.0,MDB,MDB,-0.005708518679522379
2024-01-24,417.69000244140625,424.7799987792969,409.3599853515625,410.1099853515625,1163200,0.0,0.0,MDB,MDB,-0.002311127846722272
2024-01-25,416.0400085449219,416.0400085449219,397.3800048828125,400.29998779296875,971800,0.0,0.0,MDB,MDB,-0.023920406498233016
2024-01-26,394.70001220703125,401.7250061035156,391.3500061035156,395.2900085449219,973600,0.0,0.0,MDB,MDB,-0.012515561830688804
2024-01-29,397.2799987792969,420.3399963378906,397.2799987792969,420.1700134277344,1072800,0.0,0.0,MDB,MDB,0.06294114281915908
2024-01-30,418.489990234375,421.989990234375,410.7300109863281,415.5299987792969,782000,0.0,0.0,MDB,MDB,-0.011043183711717974
2024-01-31,409.05999755859375,411.0,394.1000061035156,400.5199890136719,1543700,0.0,0.0,MDB,MDB,-0.03612256590311147
2024-02-01,404.92999267578125,411.30999755859375,399.8800048828125,409.07000732421875,1129200,0.0,0.0,MDB,MDB,0.021347294879344947
2024-02-02,416.3999938964844,437.2200012207031,412.0299987792969,436.010009765625,1957100,0.0,0.0,MDB,MDB,0.06585670413146238
2024-02-05,437.989990234375,454.5899963378906,427.3599853515625,436.8900146484375,2015100,0.0,0.0,MDB,MDB,0.0020183134861639918
2024-02-06,447.0,451.30999755859375,429.1300048828125,443.30999755859375,1545300,0.0,0.0,MDB,MDB,0.01469473481860728
2024-02-07,447.5,463.20001220703125,440.2650146484375,457.3900146484375,1403300,0.0,0.0,MDB,MDB,0.03176110885697492
2024-02-08,457.8500061035156,477.0950012207031,457.6099853515625,475.1199951171875,1267500,0.0,0.0,MDB,MDB,0.038763374583893784
2024-02-09,486.7200012207031,507.25,481.8599853515625,500.8999938964844,2181400,0.0,0.0,MDB,MDB,0.05425997441538599
2024-02-12,500.010009765625,509.6199951171875,487.07000732421875,487.989990234375,1364300,0.0,0.0,MDB,MDB,-0.025773615131601146
2024-02-13,463.0,480.0,451.0,472.1300048828125,1766700,0.0,0.0,MDB,MDB,-0.03250063662974967
2024-02-14,481.5799865722656,486.7749938964844,473.2099914550781,486.510009765625,825900,0.0,0.0,MDB,MDB,0.030457722945148813
2024-02-15,488.0,488.0,474.0799865722656,474.2099914550781,858400,0.0,0.0,MDB,MDB,-0.025282148493660728
2024-02-16,471.2900085449219,477.0,464.54998779296875,465.05999755859375,832100,0.0,0.0,MDB,MDB,-0.01929523641711617
2024-02-20,457.1300048828125,459.7799987792969,433.6499938964844,444.80999755859375,1183900,0.0,0.0,MDB,MDB,-0.04354276890359432
2024-02-21,432.3699951171875,437.7300109863281,423.2200012207031,427.489990234375,997300,0.0,0.0,MDB,MDB,-0.03893799019644839
2024-02-22,443.94000244140625,450.4700012207031,435.7799987792969,449.9800109863281,1233900,0.0,0.0,MDB,MDB,0.0526094675096902
2024-02-23,452.75,459.6990051269531,447.67999267578125,451.5199890136719,801300,0.0,0.0,MDB,MDB,0.003422325413896088
2024-02-26,454.80999755859375,459.2699890136719,450.7699890136719,450.79998779296875,635800,0.0,0.0,MDB,MDB,-0.0015946164914557581
2024-02-27,454.1499938964844,458.79998779296875,445.79998779296875,449.95001220703125,580700,0.0,0.0,MDB,MDB,-0.0018854827172885003
2024-02-28,444.0400085449219,448.55499267578125,440.2699890136719,443.45001220703125,917200,0.0,0.0,MDB,MDB,-0.014446049169144604
2024-02-29,437.0,447.9360046386719,433.5400085449219,447.5799865722656,1542400,0.0,0.0,MDB,MDB,0.009313280531168866
2024-03-01,449.1199951171875,449.1199951171875,430.8349914550781,436.8399963378906,1442300,0.0,0.0,MDB,MDB,-0.0239956891652503
2024-03-04,437.0799865722656,443.0899963378906,427.2900085449219,439.0,1006700,0.0,0.0,MDB,MDB,0.004944610567294783
2024-03-05,428.2799987792969,428.9049987792969,398.0,405.0,2476400,0.0,0.0,MDB,MDB,-0.07744874715261962
2024-03-06,420.25,424.0,407.07000732421875,409.5,1417600,0.0,0.0,MDB,MDB,0.011111111111111072
2024-03-07,406.2300109863281,413.8699951171875,397.07000732421875,412.010009765625,3660400,0.0,0.0,MDB,MDB,0.006129449977106294
2024-03-08,383.45001220703125,411.5,378.0,383.4200134277344,6251000,0.0,0.0,MDB,MDB,-0.06939150909016567
2024-03-11,379.6199951171875,382.95001220703125,363.9599914550781,366.989990234375,2334700,0.0,0.0,MDB,MDB,-0.042851240462063234
2024-03-12,371.8599853515625,374.8500061035156,362.29998779296875,368.6400146484375,1575000,0.0,0.0,MDB,MDB,0.004496101959098997
2024-03-13,368.6400146484375,380.0899963378906,366.57000732421875,372.80999755859375,1669600,0.0,0.0,MDB,MDB,0.011311802149674532
2024-03-14,376.0,380.3599853515625,363.6400146484375,368.94000244140625,1686900,0.0,0.0,MDB,MDB,-0.010380609808027685
2024-03-15,365.6000061035156,366.7449951171875,354.6700134277344,355.44000244140625,1822100,0.0,0.0,MDB,MDB,-0.03659131541894545
2024-03-18,357.0,360.7099914550781,352.8699951171875,356.3699951171875,1049400,0.0,0.0,MDB,MDB,0.0026164547304563524
2024-03-19,346.05999755859375,354.70001220703125,340.3500061035156,353.79998779296875,1646100,0.0,0.0,MDB,MDB,-0.007211626566298479
2024-03-20,353.4800109863281,363.6600036621094,350.6700134277344,359.07000732421875,959600,0.0,0.0,MDB,MDB,0.014895476860032675
2024-03-21,366.5,373.3999938964844,360.1400146484375,360.1499938964844,1174600,0.0,0.0,MDB,MDB,0.0030077326154687167
2024-03-22,355.7799987792969,358.9599914550781,349.29998779296875,355.5,1010800,0.0,0.0,MDB,MDB,-0.012911270235425598
2024-03-25,351.7900085449219,357.6199951171875,351.7900085449219,353.54998779296875,742500,0.0,0.0,MDB,MDB,-0.0054852664051512345
2024-03-26,355.54998779296875,359.0270080566406,349.3450012207031,354.1199951171875,1017400,0.0,0.0,MDB,MDB,0.001612239694242401
